customer_id,campaign_name,channel,budget,clicks,impressions
97690,,,500,338,10000
97691,,radio,1000,735,
97692,,,unknown,28,-1
97693,,tv,,796,
97694,Spring Sale,email,-999,184,10000
97695,,radio,500,522,
97696,Black Friday,tv,5000,516,many
97697,Summer Promo,radio,-999,963,many
97698,Summer Promo,tv,1000,983,
97699,Black Friday,print,,257,1000
97700,Black Friday,radio,500,18,1000
97701,Spring Sale,tv,unknown,323,
97702,Black Friday,social,,926,many
97703,Black Friday,email,1000,151,many
97704,,,5000,149,many
97705,Spring Sale,radio,1000,124,-1
97706,,print,5000,633,
97707,Black Friday,print,,822,
97708,Summer Promo,social,500,334,many
97709,Spring Sale,radio,500,114,-1
97710,Black Friday,email,unknown,38,1000
97711,,social,,467,
97712,,,1000,881,1000
97713,,print,1000,240,10000
97714,Spring Sale,,500,472,-1
97715,Spring Sale,social,-999,200,
97716,,social,,999,many
97717,,social,5000,985,
97718,Black Friday,tv,-999,95,-1
97719,Summer Promo,print,-999,648,10000
97720,Summer Promo,social,unknown,49,
97721,Summer Promo,tv,-999,138,-1
97722,,radio,5000,86,many
97723,,email,500,361,10000
97724,Spring Sale,email,1000,947,-1
97725,,radio,100,288,-1
97726,Black Friday,radio,5000,309,
97727,Spring Sale,radio,100,118,many
97728,,,1000,763,5000
97729,,print,,706,-1
97730,Spring Sale,social,100,965,1000
97731,,tv,,893,many
97732,Summer Promo,tv,-999,137,5000
97733,Spring Sale,social,,362,-1
97734,Black Friday,social,1000,316,10000
97735,,email,100,129,-1
97736,Summer Promo,print,unknown,714,10000
97737,Summer Promo,,5000,737,-1
97738,Summer Promo,radio,1000,813,10000
97739,Black Friday,,500,467,
97740,Spring Sale,,500,52,
97741,Spring Sale,print,5000,770,many
97742,,,500,552,1000
97743,,social,unknown,609,1000
97744,Spring Sale,print,unknown,32,1000
97745,Black Friday,radio,-999,562,-1
97746,Spring Sale,radio,,845,
97747,Spring Sale,,unknown,107,many
97748,,print,unknown,626,1000
97749,,email,,651,many
97750,Summer Promo,,1000,472,5000
97751,,tv,500,193,many
97752,Black Friday,,unknown,841,many
97753,,email,unknown,557,many
97754,,tv,500,728,5000
97755,,,1000,404,many
97756,Spring Sale,tv,1000,818,
97757,,tv,,988,1000
97758,Summer Promo,,500,520,5000
97759,Spring Sale,social,500,810,many
97760,,print,5000,253,
97761,Spring Sale,print,500,437,10000
97762,Black Friday,,500,277,
97763,Spring Sale,social,100,239,10000
97764,Spring Sale,tv,-999,943,10000
97765,,email,,195,5000
97766,Spring Sale,email,unknown,34,-1
97767,,radio,unknown,101,many
97768,Spring Sale,,-999,952,-1
97769,Spring Sale,social,5000,183,-1
97770,,tv,unknown,240,-1
97771,,print,,458,1000
97772,Black Friday,print,1000,141,10000
97773,Spring Sale,tv,1000,106,
97774,Black Friday,print,500,247,10000
97775,Summer Promo,social,-999,808,many
97776,,email,-999,870,many
97777,Spring Sale,social,unknown,754,
97778,Spring Sale,tv,-999,256,10000
97779,Spring Sale,print,,168,1000
97780,Summer Promo,print,5000,789,
97781,,email,5000,284,10000
97782,Spring Sale,,,750,1000
97783,Spring Sale,print,1000,477,
97784,Spring Sale,radio,500,341,5000
97785,,,-999,654,10000
97786,,email,5000,431,
97787,,,-999,766,many
97788,,radio,1000,301,-1
97789,Black Friday,,500,974,5000
97790,Black Friday,radio,unknown,252,many
97791,Black Friday,radio,1000,210,many
97792,Summer Promo,,100,269,-1
97793,Spring Sale,social,100,931,-1
97794,,radio,500,93,-1
97795,,,5000,183,-1
97796,Summer Promo,social,unknown,461,many
97797,Black Friday,social,100,808,5000
97798,Black Friday,radio,500,591,
97799,Spring Sale,,unknown,423,5000
97800,,radio,1000,27,many
97801,Black Friday,social,unknown,409,-1
97802,,radio,unknown,584,-1
97803,,social,500,501,-1
97804,Spring Sale,tv,500,994,-1
97805,Summer Promo,social,5000,510,1000
97806,Spring Sale,social,100,664,1000
97807,Summer Promo,social,,923,
97808,Black Friday,social,,509,1000
97809,Black Friday,,500,260,10000
97810,Summer Promo,radio,1000,330,-1
97811,,print,1000,648,10000
97812,,,-999,904,1000
97813,,email,,444,
97814,Spring Sale,tv,500,969,many
97815,,tv,,954,10000
97816,,radio,100,22,
97817,Black Friday,print,,310,1000
97818,Summer Promo,email,100,176,10000
97819,Spring Sale,print,,-10,1000
97820,Summer Promo,print,5000,469,-1
97821,,email,500,42,1000
97822,,social,500,719,5000
97823,Spring Sale,email,5000,883,1000
97824,Summer Promo,,500,290,
97825,Spring Sale,social,5000,222,5000
97826,,social,5000,365,-1
97827,Spring Sale,email,1000,806,
97828,,tv,500,577,
97829,Summer Promo,email,5000,493,
97830,Black Friday,print,500,496,-1
97831,,radio,unknown,488,
97832,,email,500,737,1000
97833,Summer Promo,radio,-999,364,5000
97834,,email,500,107,5000
97835,,print,unknown,1,5000
97836,Spring Sale,,100,871,many
97837,,social,-999,233,-1
97838,,radio,,105,10000
97839,Black Friday,radio,5000,984,-1
97840,Spring Sale,email,1000,360,5000
97841,Spring Sale,social,-999,452,1000
97842,Black Friday,tv,100,938,many
97843,Spring Sale,tv,unknown,835,10000
97844,Summer Promo,radio,100,903,10000
97845,,social,,908,10000
97846,,radio,1000,838,-1
97847,Spring Sale,tv,,233,many
97848,Summer Promo,tv,500,563,many
97849,Spring Sale,email,500,794,1000
97850,Black Friday,,,31,many
97851,Black Friday,,5000,375,10000
97852,,radio,5000,496,5000
97853,Spring Sale,social,unknown,998,many
97854,,social,1000,495,5000
97855,,social,,947,1000
97856,Spring Sale,social,5000,602,-1
97857,Summer Promo,,5000,657,-1
97858,Spring Sale,,,243,many
97859,Black Friday,tv,100,438,10000
97860,Spring Sale,social,1000,339,5000
97861,,tv,100,103,
97862,Spring Sale,social,100,538,1000
97863,,radio,-999,217,10000
97864,,radio,,778,5000
97865,Spring Sale,email,5000,593,10000
97866,,email,unknown,446,10000
97867,Summer Promo,,1000,352,-1
97868,,social,100,755,
97869,Spring Sale,email,5000,955,1000
97870,Spring Sale,social,100,19,1000
97871,Spring Sale,,unknown,19,-1
97872,,print,1000,340,1000
97873,Black Friday,email,unknown,981,10000
97874,,email,unknown,766,5000
97875,Spring Sale,social,,3,5000
97876,Black Friday,print,1000,6,
97877,,social,5000,819,1000
97878,Spring Sale,print,unknown,205,
97879,Summer Promo,email,-999,499,10000
97880,Black Friday,tv,100,865,
97881,Spring Sale,email,500,550,5000
97882,,social,,783,10000
97883,Spring Sale,print,1000,195,many
97884,Spring Sale,print,unknown,104,1000
97885,Summer Promo,radio,1000,987,5000
97886,,social,-999,91,-1
97887,Summer Promo,,5000,56,many
97888,Spring Sale,tv,500,669,-1
97889,Spring Sale,,unknown,955,5000
97890,,print,unknown,208,-1
97891,Black Friday,tv,,813,5000
97892,,,,60,10000
97893,Black Friday,email,500,479,10000
97894,Summer Promo,social,500,756,many
97895,Black Friday,social,unknown,446,1000
97896,,,500,477,1000
97897,Spring Sale,print,500,94,-1
97898,,print,1000,589,5000
97899,Black Friday,radio,unknown,94,many
97900,Black Friday,print,100,894,many
97901,Black Friday,print,,385,many
97902,,social,,934,5000
97903,Spring Sale,,500,894,
97904,Spring Sale,radio,,569,many
97905,Spring Sale,radio,100,452,1000
97906,Spring Sale,print,5000,808,10000
97907,Summer Promo,,1000,834,10000
97908,Spring Sale,email,5000,213,1000
97909,,print,-999,205,1000
97910,,print,,814,10000
97911,,email,1000,313,10000
97912,,print,,466,10000
97913,,,,381,10000
97914,,,5000,305,many
97915,Summer Promo,,100,583,many
97916,,,unknown,201,
97917,Spring Sale,tv,500,916,
97918,Spring Sale,radio,unknown,548,1000
97919,,print,unknown,129,10000
97920,,print,100,989,
97921,Summer Promo,radio,5000,937,-1
97922,Spring Sale,,1000,943,many
97923,,radio,unknown,46,-1
97924,,,,889,5000
97925,,social,5000,164,
97926,Summer Promo,email,unknown,334,-1
97927,Black Friday,radio,100,68,
97928,Summer Promo,social,1000,705,-1
97929,Black Friday,tv,500,32,
97930,Black Friday,tv,5000,916,1000
97931,,social,-999,457,10000
97932,Spring Sale,social,500,158,10000
97933,,,1000,13,many
97934,,,100,519,
97935,,social,,547,-1
97936,Spring Sale,email,5000,622,many
97937,,social,,7,1000
97938,Summer Promo,email,,485,10000
97939,,,500,750,10000
97940,Summer Promo,email,100,68,many
97941,Black Friday,tv,unknown,697,-1
97942,,email,5000,792,1000
97943,Spring Sale,print,5000,342,5000
97944,Spring Sale,social,100,111,1000
97945,Summer Promo,tv,100,929,
97946,,social,5000,880,5000
97947,Black Friday,radio,unknown,444,5000
97948,,social,5000,788,-1
97949,Spring Sale,email,500,57,
97950,Spring Sale,,,411,
97951,,tv,100,65,
97952,Summer Promo,social,1000,982,
97953,,radio,5000,682,1000
97954,Summer Promo,social,100,945,
97955,Spring Sale,,5000,286,10000
97956,,,1000,509,5000
97957,,email,5000,429,
97958,Black Friday,radio,5000,406,-1
97959,Black Friday,email,1000,888,
97960,,print,,671,10000
97961,,,-999,102,
97962,Black Friday,,unknown,204,1000
97963,Summer Promo,email,1000,104,many
97964,Black Friday,radio,100,604,1000
97965,,email,1000,901,
97966,Spring Sale,social,unknown,712,-1
97967,Summer Promo,social,100,698,-1
97968,,,,294,1000
97969,Black Friday,email,1000,482,10000
97970,,social,5000,882,1000
97971,,tv,500,693,
97972,Spring Sale,,-999,499,many
97973,,tv,,740,10000
97974,Summer Promo,print,5000,297,1000
97975,,print,100,406,many
97976,Summer Promo,tv,500,665,many
97977,Summer Promo,print,,818,
97978,,radio,unknown,765,-1
97979,,radio,,921,10000
97980,Summer Promo,social,5000,913,
97981,,print,unknown,431,5000
97982,Summer Promo,email,unknown,774,many
97983,Spring Sale,social,5000,943,many
97984,Spring Sale,,1000,362,5000
97985,,tv,,641,
97986,Spring Sale,tv,-999,407,many
97987,Summer Promo,email,unknown,131,10000
97988,,tv,1000,620,
97989,Black Friday,print,unknown,496,10000
97990,Summer Promo,email,5000,761,
97991,Summer Promo,,,206,5000
97992,Spring Sale,tv,unknown,960,many
97993,Summer Promo,print,,309,many
97994,,print,100,877,
97995,,print,100,712,-1
97996,Black Friday,,,969,10000
97997,Summer Promo,social,-999,935,1000
97998,Black Friday,,,852,5000
97999,,tv,1000,243,5000
98000,Spring Sale,print,500,460,-1
98001,,,5000,77,10000
98002,Spring Sale,,,139,
98003,Summer Promo,,1000,140,-1
98004,Summer Promo,radio,-999,411,many
98005,Black Friday,radio,100,4,-1
98006,Summer Promo,tv,5000,969,many
98007,,social,,895,1000
98008,Spring Sale,print,100,190,
98009,Black Friday,tv,1000,879,-1
98010,Black Friday,print,500,48,10000
98011,Spring Sale,radio,,645,10000
98012,,radio,,141,-1
98013,Summer Promo,tv,unknown,964,
98014,,tv,unknown,991,5000
98015,,social,500,968,10000
98016,Summer Promo,tv,-999,471,5000
98017,Summer Promo,radio,,943,10000
98018,,radio,-999,443,5000
98019,,,-999,861,-1
98020,Black Friday,tv,5000,699,-1
98021,,radio,-999,98,
98022,Spring Sale,print,unknown,542,
98023,Summer Promo,social,100,732,many
98024,,radio,,288,5000
98025,Spring Sale,print,-999,402,5000
98026,,radio,500,97,-1
98027,,tv,1000,647,-1
98028,Black Friday,radio,100,745,10000
98029,,email,unknown,689,many
98030,Black Friday,print,5000,17,1000
98031,Summer Promo,print,unknown,971,10000
98032,Black Friday,social,,558,10000
98033,Spring Sale,print,100,25,10000
98034,,social,unknown,630,many
98035,,email,,743,
98036,Black Friday,print,unknown,404,
98037,,print,500,426,5000
98038,,social,unknown,671,-1
98039,,social,,354,-1
98040,Summer Promo,tv,100,397,1000
98041,,radio,1000,372,10000
98042,Black Friday,print,-999,211,-1
98043,Spring Sale,,500,15,-1
98044,Black Friday,social,100,399,5000
98045,Black Friday,print,unknown,981,5000
98046,,email,5000,707,-1
98047,Summer Promo,social,,294,many
98048,Spring Sale,radio,500,809,
98049,,social,100,608,-1
98050,,tv,,43,10000
98051,Black Friday,radio,-999,417,1000
98052,Summer Promo,email,,609,many
98053,Spring Sale,print,-999,667,5000
98054,,print,-999,482,1000
98055,Summer Promo,email,5000,421,many
98056,,tv,,981,-1
98057,,,100,905,1000
98058,Black Friday,radio,100,783,1000
98059,Black Friday,social,500,864,5000
98060,Summer Promo,radio,unknown,761,1000
98061,Spring Sale,radio,1000,360,-1
98062,,,1000,559,5000
98063,,,1000,628,10000
98064,Black Friday,radio,unknown,887,1000
98065,Summer Promo,email,1000,874,1000
98066,Summer Promo,email,1000,339,
98067,Black Friday,social,-999,361,-1
98068,Spring Sale,radio,,753,
98069,,email,1000,650,many
98070,,email,1000,839,-1
98071,Spring Sale,,100,193,many
98072,,tv,-999,877,many
98073,,tv,,624,1000
98074,Black Friday,,100,-2,-1
98075,Black Friday,email,,198,10000
98076,Black Friday,social,,809,5000
98077,Summer Promo,,,884,
98078,,print,1000,995,many
98079,,tv,-999,590,many
98080,Summer Promo,print,unknown,290,1000
98081,Spring Sale,tv,unknown,653,1000
98082,Summer Promo,,-999,968,many
98083,,tv,500,661,1000
98084,,social,500,529,1000
98085,Summer Promo,email,,403,
98086,,print,,878,1000
98087,Black Friday,print,500,53,-1
98088,,radio,5000,503,many
98089,Summer Promo,print,500,338,1000
98090,Black Friday,radio,5000,87,5000
98091,,print,5000,463,many
98092,Spring Sale,print,5000,441,many
98093,,print,500,868,-1
98094,Spring Sale,radio,100,211,1000
98095,,tv,5000,83,10000
98096,,,1000,584,1000
98097,Summer Promo,,100,885,-1
98098,Spring Sale,email,,585,1000
98099,,tv,5000,281,many
98100,,email,100,431,many
98101,,,500,947,5000
98102,Summer Promo,print,1000,592,1000
98103,Black Friday,tv,100,912,-1
98104,Black Friday,email,-999,148,1000
98105,,print,5000,19,10000
98106,,email,500,548,1000
98107,,print,,726,many
98108,,,-999,313,1000
98109,,email,,224,1000
98110,,tv,-999,576,-1
98111,Spring Sale,,1000,450,many
98112,,print,500,298,
98113,,,100,874,10000
98114,Summer Promo,tv,,661,-1
98115,Summer Promo,,100,681,1000
98116,,tv,100,675,5000
98117,,email,500,129,1000
98118,Summer Promo,tv,1000,576,10000
98119,Spring Sale,print,100,904,5000
98120,,email,5000,170,1000
98121,Summer Promo,radio,,358,-1
98122,Spring Sale,print,500,614,
98123,Summer Promo,,100,183,
98124,,tv,,821,-1
98125,Black Friday,tv,500,807,many
98126,Black Friday,tv,500,456,1000
98127,,tv,5000,323,-1
98128,,radio,100,22,1000
98129,,radio,,313,many
98130,Black Friday,email,1000,821,-1
98131,Spring Sale,social,500,389,5000
98132,Black Friday,email,-999,909,10000
98133,,,500,410,many
98134,,social,-999,414,5000
98135,Spring Sale,radio,unknown,510,1000
98136,,print,1000,79,10000
98137,Black Friday,tv,100,540,many
98138,,,500,826,5000
98139,Black Friday,email,unknown,296,
98140,Spring Sale,,,288,10000
98141,Black Friday,social,1000,7,10000
98142,,tv,5000,528,
98143,,,unknown,959,many
98144,Summer Promo,radio,100,372,1000
98145,Black Friday,,500,223,-1
98146,Spring Sale,email,100,509,1000
98147,,print,unknown,859,1000
98148,,email,unknown,165,many
98149,Summer Promo,,1000,713,5000
98150,,tv,unknown,362,1000
98151,,tv,1000,597,5000
98152,Summer Promo,print,100,236,5000
98153,,tv,-999,82,5000
98154,Summer Promo,social,500,900,10000
98155,Spring Sale,tv,1000,967,many
98156,Black Friday,tv,1000,318,many
98157,Summer Promo,email,1000,669,1000
98158,,tv,,665,10000
98159,Spring Sale,email,unknown,54,-1
98160,Summer Promo,tv,100,767,-1
98161,Summer Promo,email,-999,3,-1
98162,Summer Promo,tv,100,469,
98163,Summer Promo,radio,500,733,
98164,Black Friday,tv,100,101,
98165,Black Friday,radio,100,143,10000
98166,,radio,1000,437,5000
98167,,tv,1000,288,many
98168,Black Friday,social,-999,133,1000
98169,Spring Sale,social,,781,
98170,,social,unknown,530,10000
98171,Black Friday,print,5000,293,many
98172,,social,1000,321,5000
98173,,tv,5000,390,5000
98174,Summer Promo,tv,1000,294,
98175,Summer Promo,tv,-999,858,1000
98176,Black Friday,email,1000,741,-1
98177,,email,100,97,1000
98178,Summer Promo,social,500,953,
98179,,social,100,112,
98180,Spring Sale,radio,-999,605,
98181,Summer Promo,email,unknown,251,many
98182,Spring Sale,print,500,60,-1
98183,Spring Sale,radio,,353,-1
98184,,tv,100,690,10000
98185,Summer Promo,social,5000,120,
98186,,tv,-999,319,5000
98187,,email,5000,791,10000
98188,,print,,871,many
98189,,tv,-999,20,5000
98190,,radio,-999,921,
98191,,radio,100,834,10000
98192,,print,100,120,5000
98193,Spring Sale,social,-999,724,10000
98194,,tv,5000,454,5000
98195,Summer Promo,tv,500,620,1000
98196,Spring Sale,print,,364,10000
98197,,social,-999,434,1000
98198,Spring Sale,email,100,316,-1
98199,Summer Promo,radio,500,648,10000
98200,Black Friday,print,5000,896,
98201,Spring Sale,radio,100,373,
98202,,,,349,many
98203,Summer Promo,email,unknown,414,5000
98204,,email,500,212,many
98205,Spring Sale,print,-999,79,1000
98206,,,5000,201,5000
98207,,radio,100,804,
98208,,,1000,142,10000
98209,Summer Promo,tv,100,695,5000
98210,Summer Promo,,,488,5000
98211,Spring Sale,,1000,719,-1
98212,Spring Sale,radio,,534,
98213,Spring Sale,tv,1000,43,1000
98214,Spring Sale,email,1000,420,10000
98215,Summer Promo,,100,597,many
98216,Black Friday,,-999,798,10000
98217,,email,-999,126,many
98218,Summer Promo,tv,unknown,278,-1
98219,,tv,-999,577,1000
98220,Spring Sale,,1000,998,5000
98221,Summer Promo,radio,1000,314,
98222,Black Friday,email,500,944,10000
98223,,tv,100,163,
98224,Black Friday,,100,725,many
98225,,radio,,611,1000
98226,Summer Promo,print,,84,
98227,,,unknown,679,
98228,,email,5000,817,
98229,,,,860,
98230,Summer Promo,email,1000,620,5000
98231,,,-999,942,
98232,Spring Sale,,-999,596,10000
98233,Black Friday,social,,155,1000
98234,,radio,-999,807,
98235,,,5000,527,-1
98236,,,500,-7,5000
98237,Summer Promo,radio,,483,10000
98238,,tv,5000,175,
98239,Spring Sale,social,100,372,many
98240,Spring Sale,email,unknown,539,many
98241,,radio,-999,161,
98242,,email,100,345,5000
98243,Summer Promo,,5000,426,many
98244,Black Friday,radio,,118,-1
98245,,email,unknown,564,-1
98246,,email,100,794,
98247,Summer Promo,social,1000,223,5000
98248,Spring Sale,,100,955,1000
98249,Spring Sale,print,5000,733,many
98250,,email,unknown,16,5000
98251,,print,5000,663,many
98252,Black Friday,email,100,474,many
98253,Spring Sale,print,1000,919,5000
98254,Spring Sale,print,-999,532,10000
98255,Black Friday,tv,100,432,
98256,Spring Sale,tv,-999,116,10000
98257,Black Friday,email,,935,10000
98258,Spring Sale,,5000,55,-1
98259,Black Friday,radio,-999,981,5000
98260,Black Friday,email,500,566,5000
98261,,radio,unknown,585,1000
98262,Black Friday,email,1000,711,1000
98263,,tv,-999,989,
98264,Black Friday,print,unknown,779,-1
98265,Summer Promo,print,100,825,10000
98266,Black Friday,tv,,67,1000
98267,,,100,244,10000
98268,,tv,100,309,
98269,Summer Promo,,unknown,434,10000
98270,Summer Promo,email,1000,108,10000
98271,Black Friday,print,,33,many
98272,Black Friday,social,-999,499,-1
98273,Summer Promo,radio,-999,274,1000
98274,,print,unknown,632,1000
98275,Summer Promo,social,500,900,1000
98276,Summer Promo,social,500,76,5000
98277,,social,unknown,207,1000
98278,Black Friday,print,1000,729,-1
98279,,print,unknown,675,-1
98280,,print,100,80,
98281,,print,5000,436,many
98282,,radio,unknown,588,5000
98283,,,5000,167,
98284,Spring Sale,radio,5000,662,1000
98285,Black Friday,print,unknown,621,many
98286,,radio,unknown,962,1000
98287,Summer Promo,email,5000,990,many
98288,Black Friday,tv,1000,125,1000
98289,Spring Sale,tv,5000,290,1000
98290,,radio,-999,187,many
98291,Black Friday,tv,-999,804,1000
98292,Black Friday,email,1000,440,-1
98293,Spring Sale,,1000,674,10000
98294,Black Friday,print,-999,111,
98295,,social,unknown,230,-1
98296,,print,5000,600,-1
98297,Spring Sale,radio,,483,many
98298,,radio,-999,908,10000
98299,Black Friday,radio,1000,895,
98300,Summer Promo,social,-999,503,1000
98301,Spring Sale,social,,330,5000
98302,,radio,unknown,429,
98303,Black Friday,email,unknown,887,-1
98304,,,100,554,
98305,Spring Sale,social,unknown,498,many
98306,,tv,,423,
98307,,social,500,924,-1
98308,Black Friday,radio,5000,411,10000
98309,Black Friday,,500,535,5000
98310,Black Friday,tv,,79,
98311,,radio,5000,598,
98312,,radio,5000,574,
98313,Summer Promo,email,500,440,-1
98314,Black Friday,tv,500,755,5000
98315,,email,1000,526,1000
98316,,print,5000,329,10000
98317,Spring Sale,tv,,204,-1
98318,Summer Promo,social,,624,
98319,Spring Sale,print,100,1,1000
98320,Summer Promo,tv,5000,622,1000
98321,,print,500,662,5000
98322,,radio,100,371,-1
98323,Summer Promo,social,1000,596,1000
98324,Spring Sale,radio,100,347,5000
98325,Black Friday,email,,314,5000
98326,,print,unknown,666,5000
98327,,,500,698,-1
98328,Spring Sale,print,-999,387,1000
98329,Summer Promo,print,500,-2,
98330,Summer Promo,social,500,352,
98331,,,5000,468,
98332,Summer Promo,print,500,797,many
98333,Spring Sale,print,1000,16,many
98334,Black Friday,email,-999,916,-1
98335,Summer Promo,print,5000,419,
98336,Summer Promo,email,-999,401,10000
98337,,print,5000,846,many
98338,Black Friday,,unknown,165,-1
98339,Black Friday,print,100,193,5000
98340,Black Friday,email,500,313,1000
98341,Summer Promo,email,unknown,926,
98342,Spring Sale,email,1000,478,10000
98343,Spring Sale,tv,100,489,-1
98344,Spring Sale,,100,6,5000
98345,Spring Sale,email,100,734,
98346,,email,100,180,5000
98347,Black Friday,radio,1000,909,5000
98348,,radio,500,708,1000
98349,Spring Sale,email,1000,739,1000
98350,Spring Sale,tv,1000,560,
98351,,email,1000,189,10000
98352,Black Friday,print,500,350,
98353,Summer Promo,print,1000,495,5000
98354,Black Friday,print,unknown,334,5000
98355,Spring Sale,social,,426,10000
98356,Black Friday,social,unknown,261,-1
98357,Summer Promo,email,unknown,831,10000
98358,Spring Sale,email,unknown,873,many
98359,,,,186,-1
98360,Summer Promo,social,5000,833,10000
98361,Summer Promo,print,1000,53,
98362,Summer Promo,radio,100,35,1000
98363,Spring Sale,email,-999,795,many
98364,,email,1000,91,
98365,Black Friday,,unknown,89,5000
98366,Black Friday,tv,unknown,551,many
98367,Spring Sale,social,1000,618,many
98368,,email,unknown,551,-1
98369,,tv,,198,
98370,Spring Sale,tv,unknown,720,
98371,,social,500,212,-1
98372,Spring Sale,tv,unknown,917,
98373,Spring Sale,email,100,273,many
98374,,radio,-999,386,10000
98375,Black Friday,,100,835,
98376,Spring Sale,,unknown,963,1000
98377,Summer Promo,email,5000,566,1000
98378,,print,500,802,many
98379,,,100,121,1000
98380,Black Friday,print,500,378,-1
98381,Black Friday,print,-999,374,many
98382,Summer Promo,tv,1000,192,-1
98383,Spring Sale,email,500,141,10000
98384,,tv,unknown,662,
98385,,email,unknown,372,5000
98386,Black Friday,social,1000,810,5000
98387,Spring Sale,social,-999,683,many
98388,Spring Sale,print,-999,737,5000
98389,,,100,97,many
98390,Black Friday,tv,1000,622,many
98391,Spring Sale,tv,,947,10000
98392,,tv,100,810,5000
98393,Black Friday,tv,100,726,1000
98394,Summer Promo,email,100,787,5000
98395,Spring Sale,social,-999,980,many
98396,Black Friday,,,595,
98397,Black Friday,print,unknown,773,1000
98398,Black Friday,,500,725,
98399,Spring Sale,tv,-999,201,1000
98400,Black Friday,email,-999,899,10000
98401,,tv,unknown,550,-1
98402,,radio,unknown,324,many
98403,Spring Sale,radio,500,132,1000
98404,Summer Promo,social,100,269,many
98405,,,unknown,243,1000
98406,Summer Promo,,100,866,5000
98407,Black Friday,print,5000,980,1000
98408,Summer Promo,print,-999,677,10000
98409,Spring Sale,tv,-999,347,many
98410,,email,100,838,10000
98411,,print,5000,145,
98412,,radio,-999,675,10000
98413,Spring Sale,print,5000,148,
98414,Black Friday,social,unknown,149,many
98415,Summer Promo,,1000,400,many
98416,Summer Promo,social,500,432,5000
98417,,,unknown,57,5000
98418,Summer Promo,email,100,565,5000
98419,Summer Promo,tv,500,762,1000
98420,Spring Sale,print,500,725,1000
98421,,tv,5000,595,-1
98422,Summer Promo,tv,500,967,1000
98423,Summer Promo,email,unknown,621,5000
98424,Summer Promo,email,-999,850,5000
98425,,tv,-999,423,10000
98426,Black Friday,email,,961,
98427,Black Friday,tv,-999,201,many
98428,Summer Promo,social,100,849,1000
98429,Summer Promo,,,240,10000
98430,,email,unknown,744,1000
98431,Spring Sale,email,,482,many
98432,,social,1000,482,5000
98433,,email,5000,527,1000
98434,,email,500,445,many
98435,Black Friday,,5000,28,10000
98436,Summer Promo,social,-999,536,many
98437,,social,1000,330,1000
98438,,print,1000,59,5000
98439,Spring Sale,email,5000,206,5000
98440,,,unknown,902,10000
98441,,email,5000,507,10000
98442,,,5000,938,10000
98443,Summer Promo,email,,155,-1
98444,,email,100,491,10000
98445,,social,,-1,
98446,,print,1000,988,
98447,Spring Sale,email,500,632,-1
98448,Black Friday,print,500,178,10000
98449,Summer Promo,,-999,235,
98450,Black Friday,radio,100,566,10000
98451,,email,,708,1000
98452,,radio,-999,43,5000
98453,Spring Sale,email,5000,471,
98454,Spring Sale,,100,432,10000
98455,Summer Promo,print,-999,848,-1
98456,Black Friday,tv,1000,590,many
98457,Black Friday,print,100,398,5000
98458,Spring Sale,print,5000,109,many
98459,Spring Sale,print,500,488,10000
98460,Black Friday,print,5000,859,10000
98461,Black Friday,tv,unknown,472,10000
98462,Spring Sale,email,1000,3,5000
98463,,print,500,925,10000
98464,Black Friday,print,5000,44,1000
98465,Summer Promo,radio,unknown,798,
98466,Black Friday,radio,,665,-1
98467,,social,,540,many
98468,Spring Sale,tv,5000,957,-1
98469,Summer Promo,,unknown,917,-1
98470,,print,,133,-1
98471,Spring Sale,radio,,303,10000
98472,,tv,-999,21,1000
98473,Summer Promo,print,-999,295,-1
98474,,social,,962,5000
98475,Summer Promo,radio,1000,724,10000
98476,,,unknown,961,many
98477,Summer Promo,tv,500,595,many
98478,Summer Promo,print,,729,many
98479,Black Friday,tv,500,558,1000
98480,,print,5000,32,5000
98481,Black Friday,tv,-999,725,10000
98482,Spring Sale,social,1000,50,10000
98483,Spring Sale,,500,12,1000
98484,Black Friday,,100,918,
98485,Summer Promo,social,1000,916,
98486,Black Friday,email,,860,many
98487,,email,,204,5000
98488,,email,1000,712,many
98489,Spring Sale,tv,5000,387,many
98490,Summer Promo,print,100,219,
98491,,,1000,203,
98492,Summer Promo,,5000,754,5000
98493,,,500,364,
98494,Summer Promo,radio,100,378,1000
98495,Summer Promo,email,1000,448,10000
98496,Spring Sale,print,100,-7,5000
98497,Black Friday,radio,100,720,many
98498,Summer Promo,,1000,888,-1
98499,,radio,,198,10000
98500,Summer Promo,social,,773,-1
98501,Spring Sale,social,5000,538,many
98502,,email,-999,652,-1
98503,Black Friday,email,1000,600,1000
98504,Spring Sale,email,5000,397,5000
98505,Summer Promo,print,,857,5000
98506,Summer Promo,social,unknown,493,
98507,Summer Promo,tv,1000,648,
98508,,radio,1000,608,-1
98509,Summer Promo,radio,100,606,
98510,Summer Promo,,500,280,5000
98511,,,5000,176,many
98512,Black Friday,social,5000,397,1000
98513,,email,100,105,-1
98514,Summer Promo,,1000,-3,10000
98515,,,unknown,221,10000
98516,Summer Promo,radio,,996,
98517,,print,500,740,-1
98518,Black Friday,,unknown,341,
98519,Summer Promo,print,,923,5000
98520,Summer Promo,social,5000,164,-1
98521,Black Friday,print,500,128,
98522,Spring Sale,radio,5000,276,10000
98523,,email,100,871,5000
98524,Spring Sale,tv,500,421,many
98525,Summer Promo,,-999,166,10000
98526,Spring Sale,,100,960,many
